timestamp,temperature_2m,relative_humidity_2m,surface_pressure,precipitation,rain,bridge_id,latitude,longitude,bridge_name
2025-03-24 00:00:00+00:00,-3.1,66,988.5,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-03-24 01:00:00+00:00,-1.5,57,987.5,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-03-24 02:00:00+00:00,-0.9,58,986.7,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-03-24 03:00:00+00:00,-0.3,53,986.2,0.1,0.0,1,56.055194,92.849541,Bridge 1
2025-03-24 04:00:00+00:00,-0.1,52,985.5,0.2,0.0,1,56.055194,92.849541,Bridge 1
2025-03-24 05:00:00+00:00,0.5,48,984.5,0.1,0.0,1,56.055194,92.849541,Bridge 1
2025-03-24 06:00:00+00:00,0.6,52,983.7,0.3,0.0,1,56.055194,92.849541,Bridge 1
2025-03-24 07:00:00+00:00,0.9,57,982.4,0.3,0.0,1,56.055194,92.849541,Bridge 1
2025-03-24 08:00:00+00:00,1.0,59,981.4,0.2,0.0,1,56.055194,92.849541,Bridge 1
2025-03-24 09:00:00+00:00,0.9,57,980.9,0.2,0.0,1,56.055194,92.849541,Bridge 1
2025-03-24 10:00:00+00:00,0.6,56,980.6,0.1,0.0,1,56.055194,92.849541,Bridge 1
2025-03-24 11:00:00+00:00,0.2,59,980.0,0.1,0.0,1,56.055194,92.849541,Bridge 1
2025-03-24 12:00:00+00:00,-1.0,69,979.8,0.4,0.0,1,56.055194,92.849541,Bridge 1
2025-03-24 13:00:00+00:00,-2.5,66,980.8,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-03-24 14:00:00+00:00,-3.1,71,980.7,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-03-24 15:00:00+00:00,-3.6,75,980.6,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-03-24 16:00:00+00:00,-4.0,75,980.8,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-03-24 17:00:00+00:00,-4.0,73,981.5,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-03-24 18:00:00+00:00,-4.3,73,981.8,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-03-24 19:00:00+00:00,-4.1,73,982.2,0.1,0.0,1,56.055194,92.849541,Bridge 1
2025-03-24 20:00:00+00:00,-4.5,74,982.6,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-03-24 21:00:00+00:00,-4.5,74,983.3,0.1,0.0,1,56.055194,92.849541,Bridge 1
2025-03-24 22:00:00+00:00,-4.8,71,984.3,0.2,0.0,1,56.055194,92.849541,Bridge 1
2025-03-24 23:00:00+00:00,-5.9,69,985.6,0.3,0.1,1,56.055194,92.849541,Bridge 1
2025-03-25 00:00:00+00:00,-7.1,72,987.1,0.3,0.0,1,56.055194,92.849541,Bridge 1
2025-03-25 01:00:00+00:00,-7.4,59,989.6,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-03-25 02:00:00+00:00,-7.2,57,990.9,0.1,0.0,1,56.055194,92.849541,Bridge 1
2025-03-25 03:00:00+00:00,-7.1,57,992.0,0.2,0.0,1,56.055194,92.849541,Bridge 1
2025-03-25 04:00:00+00:00,-6.7,57,993.0,0.1,0.0,1,56.055194,92.849541,Bridge 1
2025-03-25 05:00:00+00:00,-6.2,57,994.1,0.1,0.0,1,56.055194,92.849541,Bridge 1
2025-03-25 06:00:00+00:00,-5.4,57,994.9,0.1,0.0,1,56.055194,92.849541,Bridge 1
2025-03-25 07:00:00+00:00,-4.4,54,995.6,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-03-25 08:00:00+00:00,-3.8,54,996.2,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-03-25 09:00:00+00:00,-3.3,55,996.9,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-03-25 10:00:00+00:00,-3.5,58,997.6,0.1,0.0,1,56.055194,92.849541,Bridge 1
2025-03-25 11:00:00+00:00,-3.2,60,998.4,0.1,0.0,1,56.055194,92.849541,Bridge 1
2025-03-25 12:00:00+00:00,-3.5,64,999.4,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-03-25 13:00:00+00:00,-4.6,66,1001.1,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-03-25 14:00:00+00:00,-5.2,65,1002.0,0.8,0.0,1,56.055194,92.849541,Bridge 1
2025-03-25 15:00:00+00:00,-5.0,73,1003.0,0.2,0.0,1,56.055194,92.849541,Bridge 1
2025-03-25 16:00:00+00:00,-5.1,76,1003.8,0.8,0.0,1,56.055194,92.849541,Bridge 1
2025-03-25 17:00:00+00:00,-5.6,77,1005.0,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-03-25 18:00:00+00:00,-5.3,76,1005.9,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-03-25 19:00:00+00:00,-5.4,74,1006.8,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-03-25 20:00:00+00:00,-5.7,73,1007.7,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-03-25 21:00:00+00:00,-6.4,73,1008.6,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-03-25 22:00:00+00:00,-7.5,74,1009.8,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-03-25 23:00:00+00:00,-9.0,76,1010.8,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-03-26 00:00:00+00:00,-9.6,77,1011.9,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-03-26 01:00:00+00:00,-7.9,64,1012.8,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-03-26 02:00:00+00:00,-7.1,57,1013.8,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-03-26 03:00:00+00:00,-6.1,53,1014.5,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-03-26 04:00:00+00:00,-4.8,46,1015.2,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-03-26 05:00:00+00:00,-4.1,44,1015.7,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-03-26 06:00:00+00:00,-4.4,45,1016.0,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-03-26 07:00:00+00:00,-4.5,44,1016.2,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-03-26 08:00:00+00:00,-4.1,42,1016.1,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-03-26 09:00:00+00:00,-4.0,41,1016.3,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-03-26 10:00:00+00:00,-4.3,43,1016.9,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-03-26 11:00:00+00:00,-4.8,47,1017.4,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-03-26 12:00:00+00:00,-5.2,51,1018.2,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-03-26 13:00:00+00:00,-5.0,41,1018.1,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-03-26 14:00:00+00:00,-5.3,43,1018.8,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-03-26 15:00:00+00:00,-5.8,46,1019.3,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-03-26 16:00:00+00:00,-6.2,49,1019.8,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-03-26 17:00:00+00:00,-6.7,51,1020.0,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-03-26 18:00:00+00:00,-7.1,52,1020.5,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-03-26 19:00:00+00:00,-7.3,52,1020.6,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-03-26 20:00:00+00:00,-7.8,54,1020.6,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-03-26 21:00:00+00:00,-8.1,54,1020.6,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-03-26 22:00:00+00:00,-8.1,53,1020.7,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-03-26 23:00:00+00:00,-8.0,52,1020.6,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-03-27 00:00:00+00:00,-7.8,54,1020.7,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-03-27 01:00:00+00:00,-9.1,72,1021.1,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-03-27 02:00:00+00:00,-7.2,66,1021.3,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-03-27 03:00:00+00:00,-5.3,63,1021.0,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-03-27 04:00:00+00:00,-3.6,58,1020.7,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-03-27 05:00:00+00:00,-2.2,51,1020.0,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-03-27 06:00:00+00:00,-1.6,49,1019.1,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-03-27 07:00:00+00:00,-1.4,48,1018.6,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-03-27 08:00:00+00:00,-0.3,38,1017.8,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-03-27 09:00:00+00:00,-0.3,38,1017.4,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-03-27 10:00:00+00:00,-0.4,38,1016.8,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-03-27 11:00:00+00:00,-0.4,38,1016.4,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-03-27 12:00:00+00:00,-2.0,43,1016.1,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-03-27 13:00:00+00:00,-2.8,41,1015.5,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-03-27 14:00:00+00:00,-3.3,43,1015.5,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-03-27 15:00:00+00:00,-3.3,43,1014.9,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-03-27 16:00:00+00:00,-2.8,42,1014.5,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-03-27 17:00:00+00:00,-2.7,43,1014.1,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-03-27 18:00:00+00:00,-2.3,45,1014.0,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-03-27 19:00:00+00:00,-2.2,48,1013.6,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-03-27 20:00:00+00:00,-2.2,52,1013.0,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-03-27 21:00:00+00:00,-2.0,55,1012.6,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-03-27 22:00:00+00:00,-1.9,59,1012.0,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-03-27 23:00:00+00:00,-1.9,61,1011.8,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-03-28 00:00:00+00:00,-1.8,62,1011.8,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-03-28 01:00:00+00:00,-1.5,56,1012.2,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-03-28 02:00:00+00:00,-0.1,52,1011.8,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-03-28 03:00:00+00:00,1.6,50,1011.5,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-03-28 04:00:00+00:00,3.3,48,1011.1,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-03-28 05:00:00+00:00,3.7,49,1010.5,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-03-28 06:00:00+00:00,3.8,53,1009.9,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-03-28 07:00:00+00:00,4.3,53,1009.3,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-03-28 08:00:00+00:00,4.2,55,1008.7,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-03-28 09:00:00+00:00,4.7,56,1008.5,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-03-28 10:00:00+00:00,4.4,59,1008.1,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-03-28 11:00:00+00:00,3.7,67,1007.9,0.1,0.1,1,56.055194,92.849541,Bridge 1
2025-03-28 12:00:00+00:00,3.2,69,1007.7,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-03-28 13:00:00+00:00,3.4,60,1007.8,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-03-28 14:00:00+00:00,2.8,63,1008.0,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-03-28 15:00:00+00:00,2.8,62,1008.0,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-03-28 16:00:00+00:00,2.0,65,1007.9,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-03-28 17:00:00+00:00,1.6,68,1007.8,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-03-28 18:00:00+00:00,1.2,70,1007.8,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-03-28 19:00:00+00:00,0.6,74,1007.5,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-03-28 20:00:00+00:00,0.3,76,1007.2,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-03-28 21:00:00+00:00,-0.1,78,1007.2,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-03-28 22:00:00+00:00,-0.3,79,1007.1,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-03-28 23:00:00+00:00,-0.7,81,1006.9,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-03-29 00:00:00+00:00,-0.7,80,1007.2,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-03-29 01:00:00+00:00,1.4,69,1008.0,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-03-29 02:00:00+00:00,2.7,63,1008.2,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-03-29 03:00:00+00:00,4.8,56,1008.0,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-03-29 04:00:00+00:00,6.9,49,1007.7,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-03-29 05:00:00+00:00,8.2,45,1007.4,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-03-29 06:00:00+00:00,9.2,41,1006.8,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-03-29 07:00:00+00:00,9.0,40,1006.4,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-03-29 08:00:00+00:00,9.6,37,1005.9,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-03-29 09:00:00+00:00,9.5,33,1005.4,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-03-29 10:00:00+00:00,9.1,36,1005.0,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-03-29 11:00:00+00:00,8.1,43,1004.7,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-03-29 12:00:00+00:00,6.4,49,1004.5,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-03-29 13:00:00+00:00,4.6,52,1004.5,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-03-29 14:00:00+00:00,3.3,58,1004.8,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-03-29 15:00:00+00:00,3.1,60,1004.4,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-03-29 16:00:00+00:00,3.5,59,1004.4,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-03-29 17:00:00+00:00,2.5,65,1004.5,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-03-29 18:00:00+00:00,1.6,70,1004.3,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-03-29 19:00:00+00:00,1.3,72,1004.1,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-03-29 20:00:00+00:00,0.9,74,1003.9,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-03-29 21:00:00+00:00,0.5,77,1003.7,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-03-29 22:00:00+00:00,0.6,76,1003.7,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-03-29 23:00:00+00:00,0.6,77,1003.9,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-03-30 00:00:00+00:00,0.9,75,1004.0,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-03-30 01:00:00+00:00,2.9,61,1004.4,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-03-30 02:00:00+00:00,3.8,60,1004.4,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-03-30 03:00:00+00:00,5.8,53,1004.2,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-03-30 04:00:00+00:00,7.9,47,1003.9,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-03-30 05:00:00+00:00,9.0,43,1003.7,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-03-30 06:00:00+00:00,9.2,42,1003.1,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-03-30 07:00:00+00:00,9.6,40,1002.4,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-03-30 08:00:00+00:00,10.1,38,1001.7,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-03-30 09:00:00+00:00,10.1,39,1001.1,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-03-30 10:00:00+00:00,10.1,39,1000.7,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-03-30 11:00:00+00:00,9.6,40,1000.3,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-03-30 12:00:00+00:00,8.1,44,1000.2,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-03-30 13:00:00+00:00,7.3,44,1000.6,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-03-30 14:00:00+00:00,6.9,48,1001.3,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-03-30 15:00:00+00:00,6.2,51,1001.4,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-03-30 16:00:00+00:00,5.7,54,1001.7,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-03-30 17:00:00+00:00,5.4,56,1001.9,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-03-30 18:00:00+00:00,5.4,57,1001.8,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-03-30 19:00:00+00:00,5.2,59,1002.0,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-03-30 20:00:00+00:00,4.7,62,1002.3,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-03-30 21:00:00+00:00,4.5,63,1002.6,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-03-30 22:00:00+00:00,4.1,66,1002.9,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-03-30 23:00:00+00:00,3.6,68,1003.8,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-03-31 00:00:00+00:00,3.2,70,1004.4,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-03-31 01:00:00+00:00,4.8,57,1004.6,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-03-31 02:00:00+00:00,4.8,58,1005.2,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-03-31 03:00:00+00:00,5.3,57,1005.4,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-03-31 04:00:00+00:00,6.8,52,1005.1,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-03-31 05:00:00+00:00,8.8,46,1004.7,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-03-31 06:00:00+00:00,9.8,42,1004.5,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-03-31 07:00:00+00:00,10.5,39,1004.3,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-03-31 08:00:00+00:00,11.0,36,1003.8,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-03-31 09:00:00+00:00,10.9,36,1003.5,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-03-31 10:00:00+00:00,10.8,36,1003.4,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-03-31 11:00:00+00:00,10.0,39,1003.3,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-03-31 12:00:00+00:00,8.4,45,1003.0,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-03-31 13:00:00+00:00,6.9,46,1002.3,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-03-31 14:00:00+00:00,6.0,51,1002.5,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-03-31 15:00:00+00:00,5.2,54,1002.4,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-03-31 16:00:00+00:00,4.6,56,1002.2,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-03-31 17:00:00+00:00,3.7,61,1001.8,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-03-31 18:00:00+00:00,2.8,66,1001.3,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-03-31 19:00:00+00:00,2.5,70,1000.8,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-03-31 20:00:00+00:00,2.1,72,1000.1,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-03-31 21:00:00+00:00,1.6,74,999.3,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-03-31 22:00:00+00:00,1.2,76,998.7,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-03-31 23:00:00+00:00,1.1,75,998.2,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-04-01 00:00:00+00:00,1.2,74,997.9,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-04-01 01:00:00+00:00,3.2,59,997.9,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-04-01 02:00:00+00:00,5.3,51,997.4,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-04-01 03:00:00+00:00,7.6,43,996.7,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-04-01 04:00:00+00:00,9.5,38,996.0,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-04-01 05:00:00+00:00,10.6,34,995.2,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-04-01 06:00:00+00:00,11.8,28,994.4,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-04-01 07:00:00+00:00,12.2,26,993.6,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-04-01 08:00:00+00:00,12.6,25,992.5,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-04-01 09:00:00+00:00,12.4,25,991.8,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-04-01 10:00:00+00:00,12.0,26,990.9,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-04-01 11:00:00+00:00,11.2,28,990.4,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-04-01 12:00:00+00:00,9.8,33,989.9,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-04-01 13:00:00+00:00,6.6,41,989.6,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-04-01 14:00:00+00:00,6.3,41,989.2,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-04-01 15:00:00+00:00,6.1,45,989.6,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-04-01 16:00:00+00:00,4.0,71,989.3,0.2,0.2,1,56.055194,92.849541,Bridge 1
2025-04-01 17:00:00+00:00,3.2,79,988.9,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-04-01 18:00:00+00:00,3.7,82,988.6,0.1,0.1,1,56.055194,92.849541,Bridge 1
2025-04-01 19:00:00+00:00,3.8,84,988.5,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-04-01 20:00:00+00:00,3.7,85,988.3,0.1,0.1,1,56.055194,92.849541,Bridge 1
2025-04-01 21:00:00+00:00,3.2,89,988.4,0.2,0.2,1,56.055194,92.849541,Bridge 1
2025-04-01 22:00:00+00:00,2.2,95,989.2,0.5,0.5,1,56.055194,92.849541,Bridge 1
2025-04-01 23:00:00+00:00,0.0,91,991.2,0.5,0.2,1,56.055194,92.849541,Bridge 1
2025-04-02 00:00:00+00:00,-0.9,82,993.0,0.2,0.0,1,56.055194,92.849541,Bridge 1
2025-04-02 01:00:00+00:00,0.7,80,993.7,0.1,0.0,1,56.055194,92.849541,Bridge 1
2025-04-02 02:00:00+00:00,-0.4,55,995.6,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-04-02 03:00:00+00:00,-0.3,49,996.9,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-04-02 04:00:00+00:00,0.0,46,998.0,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-04-02 05:00:00+00:00,0.6,41,998.7,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-04-02 06:00:00+00:00,1.2,39,999.2,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-04-02 07:00:00+00:00,1.5,38,1000.0,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-04-02 08:00:00+00:00,1.9,34,1000.4,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-04-02 09:00:00+00:00,2.0,34,1001.1,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-04-02 10:00:00+00:00,1.5,38,1001.7,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-04-02 11:00:00+00:00,0.5,43,1002.5,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-04-02 12:00:00+00:00,-0.6,48,1003.3,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-04-02 13:00:00+00:00,-1.3,49,1004.1,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-04-02 14:00:00+00:00,-2.6,57,1004.7,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-04-02 15:00:00+00:00,-3.8,64,1004.9,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-04-02 16:00:00+00:00,-4.0,68,1004.8,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-04-02 17:00:00+00:00,-3.8,68,1004.9,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-04-02 18:00:00+00:00,-3.9,68,1004.9,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-04-02 19:00:00+00:00,-4.2,69,1005.0,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-04-02 20:00:00+00:00,-4.2,69,1004.7,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-04-02 21:00:00+00:00,-4.7,71,1004.8,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-04-02 22:00:00+00:00,-4.6,70,1004.5,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-04-02 23:00:00+00:00,-4.2,68,1004.3,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-04-03 00:00:00+00:00,-3.2,62,1004.1,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-04-03 01:00:00+00:00,-2.0,64,1004.5,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-04-03 02:00:00+00:00,-0.1,55,1004.2,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-04-03 03:00:00+00:00,1.7,46,1003.7,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-04-03 04:00:00+00:00,3.4,38,1002.8,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-04-03 05:00:00+00:00,4.9,33,1001.5,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-04-03 06:00:00+00:00,5.8,27,1000.0,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-04-03 07:00:00+00:00,6.3,26,998.7,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-04-03 08:00:00+00:00,6.8,26,997.9,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-04-03 09:00:00+00:00,6.6,27,996.8,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-04-03 10:00:00+00:00,6.1,29,996.3,0.0,0.0,1,56.055194,92.849541,Bridge 1
2025-04-03 11:00:00+00:00,5.4,32,995.1,0.0,0.0,1,56.055194,92.849541,Bridge 1
